TEMPERATURE: temperature salle

08/08/2013 04:33:17 AM	1375929197	19.75
08/08/2013 04:32:27 AM	1375929147	19.875
08/08/2013 04:31:36 AM	1375929096	19.812
08/08/2013 04:30:46 AM	1375929046	19.687
08/08/2013 04:29:56 AM	1375928996	19.75
08/08/2013 04:29:07 AM	1375928947	19.75
08/08/2013 04:28:17 AM	1375928897	19.687
08/08/2013 04:27:26 AM	1375928846	19.875
08/08/2013 04:26:37 AM	1375928797	19.75
08/08/2013 04:25:47 AM	1375928747	19.812
08/08/2013 04:24:56 AM	1375928696	19.75
08/08/2013 04:24:07 AM	1375928647	19.687
08/08/2013 04:23:16 AM	1375928596	19.812
08/08/2013 04:22:27 AM	1375928547	19.937
08/08/2013 04:21:36 AM	1375928496	19.937
